"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs6795202",-0.0066607173237431,0.0351470087676542,-0.0043,-0.0292348572927618,0.0027,0.00639551775522999,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs7580544",-0.0413928195434727,0.0346874995878405,0.0029,0.0296194071551015,0.0023,0.00658871866883014,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs7647305",-0.0223675318241763,0.0429309551033843,-0.0271,-0.0455519459819404,0.0027,0.010087261918626,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs769449",0.0326933465971299,0.0557553192857386,-0.0258,-0.049833532953192,0.004,0.0100586971762751,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs775738",-0.0442054853411764,0.0349527314904946,-0.0064,-0.0309736282951525,0.0026,0.00614401951312868,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs77704018",0.166601224049142,0.0900372112430109,0.0011,0.080744884802581,0.0078,0.0170021186388755,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs78203474",0.0401948895954736,0.0661018870711252,0.0028,0.210951754365424,0.0053,0.0457518047736958,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs7851132",0.0129132903068469,0.0348068573594604,0.0081,0.0279113783520891,0.0026,0.00601323415052146,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs79252054",-0.129513952902598,0.150789500349593,0.0274,0.381086362006318,0.0099,0.0861622018367817,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs9537296",-0.0289182914637259,0.0449915586094547,0.0025,0.034978480373022,0.0028,0.00745388717102175,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs962930",-0.0696754860258263,0.0349864118683083,5e-04,0.0290334243573156,0.0027,0.00646268987168715,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs9766767",0.0469638634450819,0.0354444520146882,-0.004,-0.027955039891314,0.0027,0.00592698016696759,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs9834688",0.069988713881449,0.0346808041013513,0.0074,0.0308599686048064,0.0026,0.00665700354167973,"BMI","OSA","HF",13.9361374153539,6.77463595617976
"rs999867",-0.109986575466181,0.0633190595122072,0.01,0.0546308967205914,0.0042,0.0112221653438545,"BMI","OSA","HF",13.9361374153539,6.77463595617976
