"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs4111333",-0.0102771749492599,0.0283569243255253,0.0054,0.0298019158678479,0.0028,0.00636330803609039,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs4447042",0.00513948986853241,0.0273863264444231,0.0081,0.0314399542022107,0.0027,0.00609960148147996,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs4624927",0.129813766900416,0.0514188528422035,0.0059,-0.0580760320956922,0.0047,0.0123184699431183,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs55716329",0.0525810204328595,0.0375847457426796,-0.0072,-0.0387228904800637,0.0036,0.0087156768627991,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs56162953",-0.0150546679830453,0.0412672506249201,-0.0109,-0.0460549742097953,0.004,0.0102414103461794,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs56353887",-0.0244402896509946,0.0445236838773188,0.0141,0.165765578044502,0.0042,0.0372707140124491,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs6795202",-0.00995422601559646,0.0270831031749316,-0.0043,-0.0292348572927618,0.0027,0.00639551775522999,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs7580544",0.0157236388598264,0.0266904760583057,0.0029,0.0296194071551015,0.0023,0.00658871866883014,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs7647305",-0.00516073299102718,0.0329071189702488,-0.0271,-0.0455519459819404,0.0027,0.010087261918626,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs769449",-0.0115266859631893,0.0437545069245281,-0.0258,-0.049833532953192,0.004,0.0100586971762751,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs775738",-0.0423583707772262,0.0269239345023215,-0.0064,-0.0309736282951525,0.0026,0.00614401951312868,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs77704018",0.218996374446426,0.0680365906537706,0.0011,0.080744884802581,0.0078,0.0170021186388755,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs78203474",-0.0963620085824072,0.053512876491666,0.0028,0.210951754365424,0.0053,0.0457518047736958,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs7851132",0.0120536396422321,0.0268156123476334,0.0081,0.0279113783520891,0.0026,0.00601323415052146,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs79252054",-0.00741705608415395,0.11086114978675,0.0274,0.381086362006318,0.0099,0.0861622018367817,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs9537296",-0.0246216507398762,0.034639467465435,0.0025,0.034978480373022,0.0028,0.00745388717102175,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs962930",0.0105112077086308,0.0269147070315699,5e-04,0.0290334243573156,0.0027,0.00646268987168715,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs9766767",0.0248607575077191,0.0273601543210304,-0.004,-0.027955039891314,0.0027,0.00592698016696759,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs9834688",0.0413850317201558,0.0267250113563362,0.0074,0.0308599686048064,0.0026,0.00665700354167973,"BMI","OSA","AF",13.9361374153539,6.77463595617976
"rs999867",0.0806906105510232,0.045480511770153,0.01,0.0546308967205914,0.0042,0.0112221653438545,"BMI","OSA","AF",13.9361374153539,6.77463595617976
