"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs13130484",0.00289077212404331,0.0231480328668577,0.0352,0.0344708188357303,0.0024,0.0058315748757142,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs13133181",-0.00319719419118514,0.0238927260129246,0.0083,0.0276413798833407,0.0026,0.00623319065267548,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs13192864",-0.00318998531953611,0.0303308481153871,0.007,0.0349564398896733,0.0034,0.00784112696501497,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs13326962",-0.0636588444260553,0.0241239818500799,-0.0046,-0.0282214496317702,0.0026,0.0063405349938662,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs13438153",-0.00922587827983091,0.0431027035812954,-7e-04,-0.0576838784985764,0.0054,0.0121155637041449,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs1367173",0.0168212574961555,0.0343591402330225,0.0011,0.048312136255374,0.0036,0.00952904551474932,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs140702899",0.145052329344565,0.0760412147236769,0.0418,0.12232753487129,0.0116,0.0246092442092281,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs1445655",-0.0142817427122954,0.0320882951452716,-0.0014,0.0408040867349567,0.004,0.00836315398491373,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs150973658",0.00534133517513547,0.0318131113041978,0.0016,0.0390735474552443,0.0042,0.00846170446028372,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs1546007",0.00898363339479828,0.0232642254061272,0,-0.0267211376329663,0.0023,0.00600555370094813,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs1556036",-0.00178545210052836,0.0243304160309145,0.0103,0.0299026103227171,0.0025,0.00654039185683919,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs156135",0.0429692412044234,0.027044039541378,-0.0099,-0.032776637374195,0.0031,0.00716851723911539,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs1641511",0.0623027994640436,0.0267182659150115,0.0061,0.0317748256314317,0.0031,0.00705596076836641,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs1656631",0.0214410221249525,0.0240005167883464,-0.0113,-0.0291655621568568,0.0026,0.00608572013817366,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs1694929",-0.006086396441153,0.0230772657266598,0.0112,0.0264973824438846,0.0029,0.00584406746302274,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs17134155",-0.0291006491278276,0.0293525118336015,-0.0083,-0.0342864282584871,0.0029,0.00770151348739088,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs17139246",0.0265570468253592,0.0233678716355896,0.0037,0.0309380136040472,0.0026,0.0063771511364968,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs17149611",0.00362973861716713,0.033646190275459,-0.015,-0.0471833074279575,0.0037,0.00956216738671545,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs17209532",-0.00751801588808852,0.025325153877717,0.0021,-0.0330148981334677,0.003,0.00708630467937864,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs17216411",0.0592128328224451,0.0461878986189754,-0.0079,-0.0600309366280758,0.0048,0.0133378719470125,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs17400325",-0.0888812175741654,0.0586682311574699,-0.013,0.0803628768712395,0.0059,0.0144517327632898,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs17561473",-0.000562106472496123,0.0296116190117051,-6e-04,-0.0321970097825817,0.0031,0.00722858790851985,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs189292438",-0.0745507174886059,0.0729719737385867,-0.005,-0.0827373006588552,0.0087,0.018351851575662,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs2097675",-0.0107361565773776,0.024008235096212,-0.0024,-0.0271954548099473,0.0026,0.00605983601029997,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs2238691",-0.0106963683689143,0.0282001392410374,-0.0362,-0.0326501293295521,0.0037,0.00726605637927863,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs2295464",0.0269270428042013,0.0336630223780354,0.0012,0.0381733861972043,0.0037,0.00859313617812753,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs2309452",0.00681199214592584,0.0231454032457643,0.0028,-0.0273335370203906,0.0029,0.00612427805038322,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs2320433",-0.000183649380632091,0.0239701963999025,0.0063,0.0280177183818183,0.0026,0.00631976942042077,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs2517686",-0.0136171245530748,0.0271843336570261,-0.0032,0.0308571256073317,0.0034,0.00685804559758135,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs261985",0.0174184110602817,0.0236184355666391,0.0174,0.0288384480036928,0.0026,0.0061825240174854,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs28633080",-0.0202954785993761,0.050570366841387,0.005,0.0578022065580811,0.0064,0.0130369152184843,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs2917685",-0.00331975635316393,0.0234136255816722,0.0154,0.0271536193704023,0.0029,0.00596970680469112,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs3111819",0.00414184930125987,0.0234393220785969,0.0028,0.0294097717576782,0.0025,0.00594336387208617,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs34003037",0.0647453917539314,0.0468381407133104,0.0021,0.0589756931072241,0.0063,0.0127131902850872,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs34122146",-0.0319585075272011,0.0264468924316435,-0.0018,0.0325525211915917,0.0033,0.00732793440178093,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs34888568",-0.0303631187749834,0.0379379238816413,-0.0125,-0.0495480959760694,0.0046,0.0106239715111388,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs360005",0.00566870120921089,0.0230253045642922,0.0043,0.0270586021789233,0.0029,0.00578133893285271,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs36078910",-0.0314671316392841,0.0298464413502903,0.0012,0.0329885305270911,0.0037,0.00735847213744789,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs3801048",0.025443310193679,0.0298393996882367,-5e-04,-0.0340547797850511,0.0034,0.00763213001073133,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs3850205",0.027917647040518,0.0238394775971979,-0.0046,-0.02681357724194,0.0026,0.00606311651802779,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs4413156",0.0308571973338286,0.0233847646262056,0.002,0.0268802694143157,0.0026,0.0060609482606956,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs45486197",-0.0198240588549558,0.0489002559551728,0.0352,0.0545923796015885,0.006,0.0120299333451839,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs4650144",0.0115098487137625,0.0265135687263232,0.0097,0.0314296300842693,0.0032,0.00669963012752717,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs4679489",-0.00540441839530015,0.0230146656573565,-9e-04,-0.0263211795286554,0.0025,0.00592804737471558,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs4681356",-0.0328482684799463,0.024379156091912,0.0012,0.0311489016012128,0.0027,0.00650827751132746,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs4849160",-0.0352300659350802,0.024271856810272,-0.0087,-0.0292037451808092,0.0027,0.00657941948967529,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs528211",-0.0181405269053138,0.0252172919058931,-0.0086,-0.0324163698341464,0.0027,0.0064923599463216,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs528483",-0.00688079555079372,0.0233319095416217,-9e-04,-0.0278969822723937,0.0029,0.00624427388154418,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs56121583",-0.039306583222044,0.0265196638000957,-0.0109,-0.0304663039266652,0.0033,0.0068957725411736,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs56331159",0.0341257602224562,0.0300050093775827,-0.0053,-0.0376325139246492,0.0037,0.00847055421716666,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs57268239",0.027974228063427,0.0356677935304141,-0.0042,-0.043258056060206,0.0046,0.00944460990772576,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs61164679",-0.0599002309172826,0.0237151826491239,-0.0109,-0.028415114643156,0.003,0.00601780852921752,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs61300240",0.0415893345398107,0.0254843957294452,4e-04,-0.0294639042373437,0.0032,0.00664195840924465,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs61827933",-0.0354429765589459,0.0355146063241558,0.0189,0.0413170661688366,0.0045,0.00910050243203354,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs61868146",-0.0718421724947615,0.0560527893615986,0.0132,0.0611865087745264,0.0066,0.0137947408184805,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs62011735",-0.00371718141327954,0.0265882844664303,-0.0049,0.0320413637091458,0.0034,0.00686420527066967,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs62064073",0.0128616304707302,0.0428181310630982,-0.0042,-0.052131580137358,0.0055,0.0112403648500498,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs62317868",0.00110309061746539,0.0235380378536129,-0.0016,-0.0285227220319631,0.003,0.00636741194637036,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs62545228",0.00972941451717565,0.0316028898125191,-0.0117,-0.0383460249214426,0.004,0.00803194067598807,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs6431643",-0.0219733932884619,0.0233599274349371,-0.0019,-0.0272395284583136,0.0025,0.0061666438406442,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs6453133",-0.00577597476935311,0.0251159702676266,-0.0239,-0.0299426348430709,0.0025,0.00640337473270042,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs6545176",-0.0151145224037413,0.0310418636662029,0.0017,-0.0375416607226684,0.0034,0.00846029871829063,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs662735",-0.0389954058534161,0.030338205380952,6e-04,0.0341222723371504,0.0032,0.00768037186241743,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs66705052",0.0362319135681532,0.0338601788465292,0.0184,0.0450266074570595,0.0044,0.00934825413809191,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs67855677",0.0748355429734149,0.0337681699671125,0.0035,0.0424336851150885,0.0043,0.0093980349974981,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs6815475",0.0221670018820124,0.0305964716670703,-7e-04,0.0339564630565016,0.0032,0.0076039592275784,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs689860",0.0262084953243509,0.0239612394518853,-0.0038,-0.0282783036192715,0.003,0.00631647587986662,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7166356",0.0452813662873946,0.0254768776696335,0.0077,0.0319346644497651,0.0057,0.00696657158279929,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7194696",0.00446524262701077,0.0232207249795342,0.0052,0.0279502973892851,0.0025,0.00605056272572584,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs72760566",-0.0263210137555671,0.0372088406273101,-0.0058,-0.045874575684422,0.0046,0.00985942033831557,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs72844721",0.000920628538532665,0.0284446702465416,-4e-04,0.0334832142219801,0.0037,0.00752197611365373,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs73198747",-0.00650941839158372,0.0752413907178649,0.0089,0.0881016578610179,0.0108,0.0194022248132831,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs73588406",0.0180925362484114,0.0375894133109196,-0.0036,-0.0500829237957385,0.0048,0.0107379651304172,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs73700804",0.0240141469769768,0.0341591616297741,-0.01,-0.0423997563948409,0.0044,0.00956699599411174,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs74567472",-0.0057192423878502,0.0400476210039247,0.0087,-0.0579949888671041,0.0054,0.0118151046302596,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7468707",0.0131430230748865,0.0231165740929206,0.0027,-0.0269653692394564,0.0039,0.00606452891643557,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7516554",-0.0324774671972928,0.0233447883854408,0.0077,0.0275419987455919,0.0029,0.00615997470780681,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs75325684",-0.0228626377669694,0.0378612096023653,0.0081,-0.0532780072662817,0.0049,0.0119053986552249,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7546197",-0.0109738601660468,0.0240270021763442,0.0118,0.0270123837115268,0.003,0.00610419044353428,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs75571461",-0.0638143506759119,0.0336609995475901,-0.0283,-0.0464586256261969,0.0042,0.00863996137673079,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7563829",0.0605782268863583,0.0246281505556797,-0.0027,0.0302027930372598,0.0031,0.0064949438994417,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7580544",0.0122416066600587,0.0229582994147298,0.0013,0.0293624094087134,0.0025,0.00625473065233698,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs76131712",-0.0387212574710093,0.0355293243286956,0.0037,0.0455501402007254,0.0046,0.00955067053017383,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs76714753",0.00957941285981348,0.0529229695485375,0.002,-0.0620603188855342,0.0065,0.0135892790814406,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs769449",-0.0127876344909044,0.0369404573660926,-0.0242,-0.0503593681312022,0.004,0.00925713585107707,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs77414258",0.0681112485577951,0.0493452497909285,0.0015,-0.0635762992320326,0.0065,0.0141695355123939,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs77444362",-0.041732996010466,0.0505236179595676,0.0074,0.0603518450574572,0.0062,0.0131915735573871,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7800690",-0.00493601399204471,0.0264362056516992,6e-04,0.0313297316359916,0.0033,0.00671959405207372,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7822926",0.000396325644606471,0.0230400512437763,-0.0042,-0.0276335673621735,0.0025,0.00579144627709823,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs78343610",0.21508884606948,0.0801322918514522,-0.0212,0.104555629823401,0.0108,0.0230463893817363,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs78568939",0.095013206244795,0.0610954358626326,0.0114,0.0734919186817541,0.0078,0.0158635973855215,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7917983",0.00471416170852576,0.0230529908441328,-0.0125,-0.0281009948108846,0.0024,0.00611512893740796,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs7971939",-0.0399878924393022,0.0281377943565713,0.0076,-0.0342522970517615,0.003,0.00769476221231367,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs797614",0.00657283890454684,0.0228881338426967,-3e-04,-0.0277011804503744,0.0029,0.00622763054798478,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs80272565",-0.0703940617373941,0.0777971334673545,0.009,0.088678464440345,0.0093,0.0194476892376302,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs80274891",0.0604715906801608,0.0593798343411428,-0.0121,0.0699106630733601,0.0076,0.015661153456825,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs80310300",0.0507101846185883,0.0502389459491461,0.0071,0.0595171537489131,0.0065,0.0134167177666235,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs8047506",0.0068072688611609,0.0231975292514082,0.0029,0.0278120921853999,0.0029,0.00607486361837247,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs8061722",0.0185832108587276,0.0552103020493333,0.0066,-0.0622787833913286,0.007,0.013772313526951,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9322270",0.0222234782299439,0.0231511931530925,-0.01,-0.0264367987274551,0.0029,0.00584985671274,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9357126",0.0170755889935303,0.0232123062065599,3e-04,-0.0291191963272369,0.003,0.00641077324085952,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9491071",0.046056555806476,0.0355523414379323,0.0178,0.0404987022392812,0.0044,0.00910787004765397,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9597277",0.0135920357507067,0.0302373829685475,0.0037,0.0343631356561846,0.0037,0.0076519975058987,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9643689",0.0340510536039839,0.0236628310781238,-0.0031,0.0270132620817861,0.0024,0.00610734030697394,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9719957",0.0319120091644408,0.0354795382259812,0.0085,0.0403428889880447,0.0046,0.00901723634240118,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9792558",-0.00668640573722513,0.0245078282260276,-0.0039,-0.0296500016506587,0.0027,0.00665151309481361,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9932035",0.00744150480365802,0.0238014342350373,-0.0066,-0.0275926204137581,0.003,0.00616572044572903,"BMI","OSA","AF",6.25558831014797,8.04034237856971
"rs9957668",-0.0176334031387282,0.0238796425384266,0.0015,0.0305731938279163,0.0026,0.00626478594162059,"BMI","OSA","AF",6.25558831014797,8.04034237856971
