"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs12597391",-0.0232258731543456,0.0283872827461627,-0.0078,-0.0293381865789694,0.0028,0.00650278,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs1262870",0.00966385267908345,0.0297383150221488,0,-0.0309748042994305,0.0033,0.00698451,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs12673711",-0.0368980618405548,0.0306089219466947,-0.0088,-0.0312884171634295,0.0029,0.00686827,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs12677847",0.0192998666838115,0.0282970013437762,-0.0032,0.0308686236624662,0.0027,0.00667142,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs13043844",0.0158867080352227,0.0345071524164821,-0.0226,-0.037440219173847,0.0033,0.00812053,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs13067039",-0.0466221604569723,0.0415380413749712,0.0016,-0.045950749126394,0.004,0.0103739,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs13130484",0.0378548478745431,0.0263190842881101,0.0352,0.0344980404075674,0.0024,0.00598687,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs1367173",0.0132852799112224,0.0393424433031079,0.0011,0.0483710287253948,0.0036,0.00960637,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs140702899",-0.180211758838507,0.0986822217590684,0.0418,0.122491931384118,0.0116,0.024905,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs1445655",-0.0193573300567429,0.0366120385480853,-0.0014,0.040863593654999,0.004,0.00848846,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs150973658",-0.000231478144665541,0.0361326129095162,0.0016,0.0390668551639018,0.0042,0.00872194,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs1556036",-0.0550863726075618,0.0279649729790264,0.0103,0.029859727832683,0.0025,0.00668112,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs1656631",-0.024515073855067,0.0274222742746721,-0.0113,-0.0291806437524797,0.0026,0.0062666,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs17134155",-0.00296053045897967,0.0333446701065074,-0.0083,-0.0343212949279699,0.0029,0.00772599,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs17139246",0.0128017825808126,0.0266393111181701,0.0037,0.0309752742993201,0.0026,0.00641874,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs17209532",-0.0088082580452292,0.028978945327549,0.0021,-0.0329861087524803,0.003,0.0072849,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs17400325",-0.0442250444979344,0.0650079853933204,-0.013,0.0804087945017296,0.0059,0.0148579,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs17561473",-0.0766470060239252,0.0345185441613322,-6e-04,-0.0322360428540933,0.0031,0.00726514,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs1772910",-0.00657135998932072,0.0344874279583679,0.0015,-0.0348948034075978,0.0037,0.00786174,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs183331",0.0119422754006578,0.0265442623028294,-0.0017,-0.0280178601029452,0.0025,0.00621615,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs2180976",-0.0338806057552386,0.0275030972537543,0.0099,0.0278972284172359,0.003,0.00626135,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs2238691",0.0269386547501434,0.0317876712314494,-0.0362,-0.0327019266859695,0.0037,0.00736417,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs2374053",0.00101515802080176,0.0296627237672995,-0.0206,-0.0310810502734013,0.0028,0.00690663,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs2517686",0.0446036515607609,0.0305168120983335,-0.0032,0.0308977113278437,0.0034,0.00690465,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs2551307",0.0238419339116902,0.0265613955972871,0.0053,0.0292577860669348,0.0054,0.0065531,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs261985",0.0638163135003132,0.0268476423470439,0.0174,0.0288692441626598,0.0026,0.00634547,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs2917685",0.0142536549824627,0.026656449715351,0.0154,0.027187059843964,0.0029,0.00600455,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs3111819",-0.00716099924517603,0.0267769472963296,0.0028,0.0293937400758453,0.0025,0.00611798,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs34003037",0.05152833023032,0.0534391677983085,0.0021,0.0590610471292038,0.0063,0.0128527,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs34007988",-0.00619254592532295,0.0466201473625914,0.0085,0.048809211607076,0.0054,0.0110097,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs34122146",-0.0386218242373712,0.0302127812313114,-0.0018,0.0325930292668609,0.0033,0.00737047,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs34179442",0.00811181675065824,0.0265135859507071,3e-04,0.029471419783032,0.0029,0.00653006,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs34888568",0.0495461251040858,0.0418627735664574,-0.0125,-0.0496147040089953,0.0046,0.0108587,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs34972145",-0.021177178933846,0.034462374056398,0.0055,0.0351258019753741,0.0039,0.00789777,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs360005",-0.00820451841133233,0.0261834189575249,0.0043,0.0270410723110399,0.0029,0.00594948,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs4497925",0.036580952756564,0.0282018941691845,0.0035,0.0289955368412525,0.0031,0.00645244,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs4650144",0.0214689424284236,0.0301338073921825,0.0097,0.0314502162732474,0.0032,0.00689184,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs4681356",0.0375619416789431,0.0274969396886498,0.0012,0.0311691554120295,0.0027,0.00669635,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs4721421",-0.00251746204146104,0.0294267275669988,0.0012,0.0302381830606099,0.0027,0.0067246,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs4980906",0.018802573284933,0.0270038881252058,0.0015,0.0284805512348925,0.0029,0.00635908,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs528211",-0.0198331192444578,0.0288053861295249,-0.0086,-0.0324612101553816,0.0027,0.00656365,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs56328224",-0.00428860394459654,0.0316454362238218,0.0026,0.0355215720670785,0.0035,0.00703246,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs57268239",0.0917226641011197,0.0401100167018717,-0.0042,-0.043194598587274,0.0046,0.00962476,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs61164679",-0.0476847153528388,0.0270010771211436,-0.0109,-0.0284251950170761,0.003,0.00619645,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs61827933",-0.0183452174048876,0.0399596816209428,0.0189,0.0413722431057317,0.0045,0.00930243,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs61869870",0.112720025392245,0.0600618815152367,0.0135,0.0615371465155698,0.0066,0.0138627,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs62011735",0.0273468511339609,0.0302024466992256,-0.0049,0.0320895777085975,0.0034,0.00696072,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs62064073",0.00229788403502407,0.0484988779213413,-0.0042,-0.0522031818938781,0.0055,0.0114949,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs62470372",0.0369413398966982,0.0404759166057894,0.0082,0.0418422738582328,0.0046,0.00932836,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs62545228",-0.0194592653749061,0.0362404078068338,-0.0117,-0.0384020083835099,0.004,0.00811377,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs6453133",-0.0114826201103657,0.0286424513927806,-0.0239,-0.0299830322143558,0.0025,0.00654527,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs6545176",-0.0298758551015674,0.0354017292518856,0.0017,-0.0375845324272972,0.0034,0.00849559,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs662735",-0.0805470554247477,0.0352790524952232,6e-04,0.0341598516467048,0.0032,0.00771161,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs66705052",-0.0634533667631666,0.0394383480618351,0.0184,0.0449638053675863,0.0044,0.00943727,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs67855677",0.0554591823663008,0.0389331051312734,0.0035,0.0424846116061554,0.0043,0.00945184,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs6815475",-0.0159732904638265,0.0356940713876834,-7e-04,0.0340052129693304,0.0032,0.00767567,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs6886690",-0.00691412169560657,0.0330660383141367,-0.0017,-0.0339798306014655,0.0032,0.00762244,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs689860",-0.0108655664093803,0.0273941905816444,-0.0038,-0.0283182021042257,0.003,0.006366,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs705620",0.0287646778488632,0.0304971497401232,0.0081,0.0318377568487514,0.0029,0.0069782,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7166356",0.0216210859903858,0.0291370987684301,0.0077,0.0319830458530507,0.0057,0.00705498,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7194696",0.00279076829273397,0.0264309876851132,0.0052,0.027975024455512,0.0025,0.00606717,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs72695721",-0.00231722741056683,0.0305709829618291,-0.0029,-0.0356116337225078,0.0033,0.00771973,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs72760566",0.0426696219521003,0.041894709333097,-0.0058,-0.045941325965206,0.0046,0.0100661,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs73198747",0.0358140807660444,0.0824616704584162,0.0089,0.0881940107359163,0.0108,0.0198658,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs73588406",0.0676687348202842,0.0422083100614951,-0.0036,-0.0501497379711869,0.0048,0.0108147,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs74567472",-0.0692682388735645,0.046077435732721,0.0087,-0.0580815456774152,0.0054,0.0119958,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7468707",-0.0451432371200966,0.0264527602644126,0.0027,-0.0270012755029434,0.0039,0.00610435,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs75283138",0.0134603984634743,0.0429399284599531,-0.0207,-0.0508712781857579,0.0048,0.0111895,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7530422",-0.0346937501811326,0.0264956055637872,3e-04,0.0328059517251775,0.0029,0.00639579,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs75325684",-0.0632416165966236,0.0433944336146074,0.0081,-0.0533501450975254,0.0049,0.0119812,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs75571461",-0.0337456704213188,0.0379522020694084,-0.0283,-0.0464974444610522,0.0042,0.00887819,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7563829",0.0431716667378107,0.0281906545672029,-0.0027,0.0302478851577184,0.0031,0.00658124,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7580544",-0.0116494755945069,0.0262127675214928,0.0013,0.0293548979593335,0.0025,0.00644468,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs76131712",-0.0765962540223302,0.0408126025395367,0.0037,0.0455945875583921,0.0046,0.00959065,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs765231",-0.0272761844802478,0.0271017047648161,-0.003,-0.0272694547983349,0.0026,0.00617133,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs76714753",0.0485850917620692,0.0598913884931476,0.002,-0.0621328836717166,0.0065,0.0136508,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs769449",0.0259088156728797,0.0415355131816248,-0.0242,-0.0503747689927679,0.004,0.00954818,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs77444362",-0.0215504631407459,0.0575094507965147,0.0074,0.0604269552228573,0.0062,0.0132871,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7800690",0.0586358188298074,0.0297882714476395,6e-04,0.0312951579807101,0.0033,0.00689714,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7822926",0.00461800137630503,0.0262475090890092,-0.0042,-0.0276199430443785,0.0025,0.00596154,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs78343610",0.262520411767074,0.0903202449942947,-0.0212,0.104702299080816,0.0108,0.0234531,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs78568939",0.0658917920037373,0.0716234708891272,0.0114,0.0736035592446318,0.0078,0.0162021,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs7917983",0.0283801660189533,0.0262579386390269,-0.0125,-0.028118649759132,0.0024,0.00629366,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs796364",-0.042229916266588,0.034465261190434,-0.006,-0.0350957126780616,0.0036,0.00774714,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs80272565",0.0756081959453018,0.0851246927333592,0.009,0.0888072634198099,0.0093,0.0198229,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs80310300",0.109675380485657,0.0559137245568814,0.0071,0.059579369848526,0.0065,0.0134797,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs8047506",0.0375928312627265,0.0264249856214126,0.0029,0.0278486028197394,0.0029,0.00611628,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs8078514",-0.0230515979046382,0.046196789858942,9e-04,0.0477801304475392,0.0052,0.0107304,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs8081548",0.0502831970328974,0.0275082350862468,0.0036,0.0310916074776737,0.003,0.00658835,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs9299401",-0.0532322629328579,0.027621127009084,0.0044,0.0281403209443103,0.003,0.00626546,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs9357126",0.0394161313781432,0.0264179437943273,3e-04,-0.0290828355316723,0.003,0.00656447,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs9870384",0.0523327579960061,0.0265979614891498,0.0114,0.0280430910246428,0.0026,0.0061238,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs9932035",-0.0264194629920264,0.0271853122760895,-0.0066,-0.0276333071975052,0.003,0.00622196,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
"rs9957668",0.0327365587432748,0.0270228366986565,0.0015,0.0306164951143608,0.0026,0.00633985,"BMI","OSA","CAD",6.80889319075362,7.97989053978242
