"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs12597391",-0.034147285466698,0.015001850293987,-0.0078,-0.0293381865789694,0.0028,0.00650278,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs1262870",0.00126237133773454,0.015795843655923,0,-0.0309748042994305,0.0033,0.00698451,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs12673711",-0.00577897826577868,0.0160014957112212,-0.0088,-0.0312884171634295,0.0029,0.00686827,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs12677847",-0.00339740741197437,0.0150369021298068,-0.0032,0.0308686236624662,0.0027,0.00667142,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs13043844",-0.00280282082021135,0.0183384844244742,-0.0226,-0.037440219173847,0.0033,0.00812053,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs13067039",0.0125676764933716,0.0215992279278785,0.0016,-0.045950749126394,0.004,0.0103739,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs13130484",0.0528965924563209,0.013967626052555,0.0352,0.0344980404075674,0.0024,0.00598687,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs1367173",-0.0118111155172938,0.0208270131243796,0.0011,0.0483710287253948,0.0036,0.00960637,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs140702899",-0.0383027791629947,0.048758553495213,0.0418,0.122491931384118,0.0116,0.024905,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs1445655",0.019699699080926,0.0192541085838903,-0.0014,0.040863593654999,0.004,0.00848846,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs150973658",-0.0376498418440054,0.0192919748890928,0.0016,0.0390668551639018,0.0042,0.00872194,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs1556036",0.0101587318833387,0.0146763824085081,0.0103,0.029859727832683,0.0025,0.00668112,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs1656631",-0.017190224631755,0.0145282325486993,-0.0113,-0.0291806437524797,0.0026,0.0062666,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs17134155",-0.00214463761959127,0.0175610275520593,-0.0083,-0.0343212949279699,0.0029,0.00772599,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs17139246",-0.000775727599095296,0.0141368907623981,0.0037,0.0309752742993201,0.0026,0.00641874,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs17209532",0.00865456107323135,0.0152751370090472,0.0021,-0.0329861087524803,0.003,0.0072849,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs17400325",-0.0285649314129574,0.0344225636821657,-0.013,0.0804087945017296,0.0059,0.0148579,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs17561473",-0.0299081867603511,0.0179580279346339,-6e-04,-0.0322360428540933,0.0031,0.00726514,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs1772910",-0.0155035475175169,0.0181572308412659,0.0015,-0.0348948034075978,0.0037,0.00786174,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs183331",0.0174299519164807,0.0140660728548103,-0.0017,-0.0280178601029452,0.0025,0.00621615,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs2180976",0.0206760064463479,0.0144741909635101,0.0099,0.0278972284172359,0.003,0.00626135,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs2238691",-0.00455827291238651,0.0169842245062745,-0.0362,-0.0327019266859695,0.0037,0.00736417,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs2374053",-0.0239856561165027,0.0157505541463724,-0.0206,-0.0310810502734013,0.0028,0.00690663,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs2517686",0.016822728016892,0.0163381739525957,-0.0032,0.0308977113278437,0.0034,0.00690465,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs2551307",-0.00297839120288614,0.0141171471132041,0.0053,0.0292577860669348,0.0054,0.0065531,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs261985",0.0098425446223075,0.01426595285507,0.0174,0.0288692441626598,0.0026,0.00634547,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs2917685",0.0333233929872598,0.0141384208622629,0.0154,0.027187059843964,0.0029,0.00600455,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs3111819",-0.029463931545992,0.0141580977465963,0.0028,0.0293937400758453,0.0025,0.00611798,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs34003037",-0.0117209014471808,0.0288908567076342,0.0021,0.0590610471292038,0.0063,0.0128527,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs34007988",-0.00395537378452877,0.0248421960484613,0.0085,0.048809211607076,0.0054,0.0110097,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs34122146",-0.020929435629941,0.015889088258539,-0.0018,0.0325930292668609,0.0033,0.00737047,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs34179442",0.014697769477182,0.0140331075660814,3e-04,0.029471419783032,0.0029,0.00653006,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs34888568",-0.012059554911104,0.0226127670732155,-0.0125,-0.0496147040089953,0.0046,0.0108587,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs34972145",0.0220938335090801,0.0182656515450505,0.0055,0.0351258019753741,0.0039,0.00789777,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs360005",0.0113527795409515,0.0139118783285787,0.0043,0.0270410723110399,0.0029,0.00594948,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs4497925",0.00190563760604485,0.0150435538312606,0.0035,0.0289955368412525,0.0031,0.00645244,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs4650144",0.0257448005570415,0.0160615473201873,0.0097,0.0314502162732474,0.0032,0.00689184,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs4681356",0.0111205080338541,0.0146641627766981,0.0012,0.0311691554120295,0.0027,0.00669635,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs4721421",-0.0164047197614027,0.0155245880246447,0.0012,0.0302381830606099,0.0027,0.0067246,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs4980906",0.00182697746579973,0.0143031959756356,0.0015,0.0284805512348925,0.0029,0.00635908,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs528211",-0.025155294081617,0.0151655453133474,-0.0086,-0.0324612101553816,0.0027,0.00656365,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs56328224",-0.033925023703795,0.0168128209870877,0.0026,0.0355215720670785,0.0035,0.00703246,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs57268239",0.048219063223521,0.0216577142588259,-0.0042,-0.043194598587274,0.0046,0.00962476,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs61164679",-0.0252509875025541,0.0142307980093346,-0.0109,-0.0284251950170761,0.003,0.00619645,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs61827933",0.0188840609762048,0.0212357224313516,0.0189,0.0413722431057317,0.0045,0.00930243,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs61869870",0.0110626369054575,0.0327704002785114,0.0135,0.0615371465155698,0.0066,0.0138627,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs62011735",-0.00361986194912386,0.0160483601461377,-0.0049,0.0320895777085975,0.0034,0.00696072,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs62064073",0.0111866659195262,0.0259250085349663,-0.0042,-0.0522031818938781,0.0055,0.0114949,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs62470372",0.0341114938699199,0.0217274078857868,0.0082,0.0418422738582328,0.0046,0.00932836,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs62545228",-0.0348466100104764,0.0191337514795462,-0.0117,-0.0384020083835099,0.004,0.00811377,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs6453133",0.00984489955394984,0.0151682071833671,-0.0239,-0.0299830322143558,0.0025,0.00654527,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs6545176",-0.0324538172836995,0.018723667766377,0.0017,-0.0375845324272972,0.0034,0.00849559,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs662735",0.0221815385090914,0.0180693213755785,6e-04,0.0341598516467048,0.0032,0.00771161,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs66705052",0.0286575812224417,0.0206110895475777,0.0184,0.0449638053675863,0.0044,0.00943727,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs67855677",0.0208490598918498,0.0208216357560269,0.0035,0.0424846116061554,0.0043,0.00945184,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs6815475",0.0242055794628137,0.0185264913461379,-7e-04,0.0340052129693304,0.0032,0.00767567,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs6886690",-0.0130545024306639,0.0174595352756337,-0.0017,-0.0339798306014655,0.0032,0.00762244,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs689860",-0.00605564426146244,0.014506996740607,-0.0038,-0.0283182021042257,0.003,0.006366,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs705620",0.028946067888038,0.0162010262721059,0.0081,0.0318377568487514,0.0029,0.0069782,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7166356",0.0178354937845455,0.0154954162464086,0.0077,0.0319830458530507,0.0057,0.00705498,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7194696",0.0229367574291897,0.0140209581062445,0.0052,0.027975024455512,0.0025,0.00606717,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs72695721",-0.00748300753324317,0.0161640485222909,-0.0029,-0.0356116337225078,0.0033,0.00771973,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs72760566",-0.000241507181803251,0.02225382424252,-0.0058,-0.045941325965206,0.0046,0.0100661,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs73198747",0.024755490556404,0.0452658860207416,0.0089,0.0881940107359163,0.0108,0.0198658,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs73588406",-0.00204551397051746,0.0228272009551438,-0.0036,-0.0501497379711869,0.0048,0.0108147,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs74567472",-0.0113031197454207,0.024158947839471,0.0087,-0.0580815456774152,0.0054,0.0119958,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7468707",-0.00928365377530366,0.013977965840239,0.0027,-0.0270012755029434,0.0039,0.00610435,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs75283138",-0.0255170445021735,0.0228459845263668,-0.0207,-0.0508712781857579,0.0048,0.0111895,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7530422",0.00174135178476243,0.013976450075185,3e-04,0.0328059517251775,0.0029,0.00639579,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs75325684",-0.00679744349385603,0.0227779323633358,0.0081,-0.0533501450975254,0.0049,0.0119812,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs75571461",-0.0243113825000987,0.0200029455138813,-0.0283,-0.0464974444610522,0.0042,0.00887819,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7563829",-0.00252580887453997,0.0149682828567427,-0.0027,0.0302478851577184,0.0031,0.00658124,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7580544",-0.0125973336983265,0.0138652873156315,0.0013,0.0293548979593335,0.0025,0.00644468,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs76131712",-0.0640433905744996,0.0212380422835839,0.0037,0.0455945875583921,0.0046,0.00959065,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs765231",-0.00354597616702759,0.0143275519342102,-0.003,-0.0272694547983349,0.0026,0.00617133,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs76714753",-0.0230772758252824,0.0320495728628803,0.002,-0.0621328836717166,0.0065,0.0136508,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs769449",-0.0772592599050941,0.0222310401444376,-0.0242,-0.0503747689927679,0.004,0.00954818,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs77444362",0.0113575171819051,0.0299205879396333,0.0074,0.0604269552228573,0.0062,0.0132871,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7800690",0.0256432621665993,0.0159048900156434,6e-04,0.0312951579807101,0.0033,0.00689714,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7822926",0.000142272322060774,0.0139154688419905,-0.0042,-0.0276199430443785,0.0025,0.00596154,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs78343610",0.0538669713512335,0.0519038042749804,-0.0212,0.104702299080816,0.0108,0.0234531,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs78568939",0.0279608603968957,0.0381994012835271,0.0114,0.0736035592446318,0.0078,0.0162021,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs7917983",0.0193034988854036,0.0139173390406178,-0.0125,-0.028118649759132,0.0024,0.00629366,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs796364",0.00370213520084624,0.0179945937389346,-0.006,-0.0350957126780616,0.0036,0.00774714,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs80272565",0.084517121460801,0.0454503603326234,0.009,0.0888072634198099,0.0093,0.0198229,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs80310300",0.00735052029245526,0.0308279382951816,0.0071,0.059579369848526,0.0065,0.0134797,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs8047506",-0.0130307369229213,0.0140040314479688,0.0029,0.0278486028197394,0.0029,0.00611628,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs8078514",0.0248945071054831,0.0244490171034765,9e-04,0.0477801304475392,0.0052,0.0107304,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs8081548",0.0132216618832425,0.0146819454184124,0.0036,0.0310916074776737,0.003,0.00658835,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs9299401",-0.0182318879063397,0.0145777076439259,0.0044,0.0281403209443103,0.003,0.00626546,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs9357126",0.0188260549228192,0.0140252494095831,3e-04,-0.0290828355316723,0.003,0.00656447,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs9870384",0.00750682451929288,0.0142055143442402,0.0114,0.0280430910246428,0.0026,0.0061238,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs9932035",-0.023239711490508,0.0143838568760429,-0.0066,-0.0276333071975052,0.003,0.00622196,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
"rs9957668",0.000561153141487742,0.0143850951774766,0.0015,0.0306164951143608,0.0026,0.00633985,"BMI","OSA","HTN",6.80889319075362,7.97989053978242
