"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs11890894",0.0122191498492645,0.0193589748962074,-0.0063,-0.0332399206732212,0.0034,0.00690881263353203,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs12139537",0.0250404475907305,0.0161082863334894,0.0011,0.0296456996527905,0.0029,0.00670082476169899,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs12469358",0.00557936400362523,0.0184878340462947,-8e-04,-0.0375189771613089,0.0033,0.00785590454538906,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs12511373",-0.0370149762537823,0.0222710553254075,0.0146,0.0465966878324374,0.0048,0.0103079584254821,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs12564795",-0.00370986932400002,0.0150160636031228,-0.0152,-0.0296052799656062,0.0031,0.00669753276534689,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs12597391",-0.034147285466698,0.015001850293987,-0.0078,-0.0293029174811437,0.0028,0.00646920554761422,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs1262870",0.00126237133773454,0.015795843655923,0,-0.031022414790767,0.0033,0.00687947276642199,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs12677847",-0.00339740741197437,0.0150369021298068,-0.0032,0.0308343681474567,0.0027,0.00663989891856172,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs12987679",-0.0030629296833818,0.014533516495319,0.0011,-0.0302819073869737,0.003,0.00636978650047309,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs13067039",0.0125676764933716,0.0215992279278785,0.0016,-0.0458812563353571,0.004,0.0102805097917667,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs13130484",0.0528965924563209,0.013967626052555,0.0352,0.0344708188357303,0.0024,0.0058315748757142,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs13133181",0.0105551921775212,0.0144347608747946,0.0083,0.0276413798833407,0.0026,0.00623319065267548,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs13192864",0.0216052820199971,0.0182963184450606,0.007,0.0349564398896733,0.0034,0.00784112696501497,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs13326962",-0.0172815068467891,0.0144666590868281,-0.0046,-0.0282214496317702,0.0026,0.0063405349938662,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs13438153",0.0288299101805315,0.0258412322346276,-7e-04,-0.0576838784985764,0.0054,0.0121155637041449,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs1367173",-0.0118111155172938,0.0208270131243796,0.0011,0.048312136255374,0.0036,0.00952904551474932,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs140702899",-0.0383027791629947,0.048758553495213,0.0418,0.12232753487129,0.0116,0.0246092442092281,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs1445655",0.019699699080926,0.0192541085838903,-0.0014,0.0408040867349567,0.004,0.00836315398491373,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs150973658",-0.0376498418440054,0.0192919748890928,0.0016,0.0390735474552443,0.0042,0.00846170446028372,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs1546007",0.0164303491973818,0.014033372003234,0,-0.0267211376329663,0.0023,0.00600555370094813,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs1556036",0.0101587318833387,0.0146763824085081,0.0103,0.0299026103227171,0.0025,0.00654039185683919,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs156135",0.0365185686443044,0.0164551300877662,-0.0099,-0.032776637374195,0.0031,0.00716851723911539,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs1641511",0.00543681912218228,0.0163529956105398,0.0061,0.0317748256314317,0.0031,0.00705596076836641,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs1656631",-0.017190224631755,0.0145282325486993,-0.0113,-0.0291655621568568,0.0026,0.00608572013817366,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs1694929",0.00178584367922755,0.0139347577345948,0.0112,0.0264973824438846,0.0029,0.00584406746302274,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs17134155",-0.00214463761959127,0.0175610275520593,-0.0083,-0.0342864282584871,0.0029,0.00770151348739088,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs17139246",-0.000775727599095296,0.0141368907623981,0.0037,0.0309380136040472,0.0026,0.0063771511364968,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs17149611",-0.0216208842853685,0.020390447302829,-0.015,-0.0471833074279575,0.0037,0.00956216738671545,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs17209532",0.00865456107323135,0.0152751370090472,0.0021,-0.0330148981334677,0.003,0.00708630467937864,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs17216411",-0.0188295290402252,0.0283543915401442,-0.0079,-0.0600309366280758,0.0048,0.0133378719470125,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs17400325",-0.0285649314129574,0.0344225636821657,-0.013,0.0803628768712395,0.0059,0.0144517327632898,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs17561473",-0.0299081867603511,0.0179580279346339,-6e-04,-0.0321970097825817,0.0031,0.00722858790851985,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs189292438",0.0501087776473489,0.0426932069969915,-0.005,-0.0827373006588552,0.0087,0.018351851575662,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs2097675",-0.0173229913689602,0.014477132522208,-0.0024,-0.0271954548099473,0.0026,0.00605983601029997,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs2238691",-0.00455827291238651,0.0169842245062745,-0.0362,-0.0326501293295521,0.0037,0.00726605637927863,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs2295464",0.0178772090783066,0.0205114022098164,0.0012,0.0381733861972043,0.0037,0.00859313617812753,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs2309452",-0.0117982651110486,0.0139628395928217,0.0028,-0.0273335370203906,0.0029,0.00612427805038322,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs2320433",0.0019746222574151,0.0144685892747798,0.0063,0.0280177183818183,0.0026,0.00631976942042077,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs2517686",0.016822728016892,0.0163381739525957,-0.0032,0.0308571256073317,0.0034,0.00685804559758135,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs261985",0.0098425446223075,0.01426595285507,0.0174,0.0288384480036928,0.0026,0.0061825240174854,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs28633080",-0.00393668047090774,0.0303815176375857,0.005,0.0578022065580811,0.0064,0.0130369152184843,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs2917685",0.0333233929872598,0.0141384208622629,0.0154,0.0271536193704023,0.0029,0.00596970680469112,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs3111819",-0.029463931545992,0.0141580977465963,0.0028,0.0294097717576782,0.0025,0.00594336387208617,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs34003037",-0.0117209014471808,0.0288908567076342,0.0021,0.0589756931072241,0.0063,0.0127131902850872,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs34122146",-0.020929435629941,0.015889088258539,-0.0018,0.0325525211915917,0.0033,0.00732793440178093,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs34888568",-0.012059554911104,0.0226127670732155,-0.0125,-0.0495480959760694,0.0046,0.0106239715111388,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs360005",0.0113527795409515,0.0139118783285787,0.0043,0.0270586021789233,0.0029,0.00578133893285271,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs36078910",-0.0356189491566094,0.0178555264479743,0.0012,0.0329885305270911,0.0037,0.00735847213744789,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs3801048",0.026139111790734,0.0181517375668914,-5e-04,-0.0340547797850511,0.0034,0.00763213001073133,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs3850205",0.0211578573310422,0.0144240608140434,-0.0046,-0.02681357724194,0.0026,0.00606311651802779,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs4413156",0.0147429580556045,0.0141548316822861,0.002,0.0268802694143157,0.0026,0.0060609482606956,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs45486197",0.070933719694836,0.0291324826846917,0.0352,0.0545923796015885,0.006,0.0120299333451839,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs4650144",0.0257448005570415,0.0160615473201873,0.0097,0.0314296300842693,0.0032,0.00669963012752717,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs4679489",-0.00442985996759454,0.0138993318048046,-9e-04,-0.0263211795286554,0.0025,0.00592804737471558,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs4681356",0.0111205080338541,0.0146641627766981,0.0012,0.0311489016012128,0.0027,0.00650827751132746,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs4849160",-0.0239355075668343,0.0145843942471495,-0.0087,-0.0292037451808092,0.0027,0.00657941948967529,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs528211",-0.025155294081617,0.0151655453133474,-0.0086,-0.0324163698341464,0.0027,0.0064923599463216,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs528483",0.00850315565180344,0.0140715827130533,-9e-04,-0.0278969822723937,0.0029,0.00624427388154418,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs56121583",-0.00498800915543704,0.0159158621332179,-0.0109,-0.0304663039266652,0.0033,0.0068957725411736,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs56331159",-0.00954584889610141,0.0182993159021429,-0.0053,-0.0376325139246492,0.0037,0.00847055421716666,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs57268239",0.048219063223521,0.0216577142588259,-0.0042,-0.043258056060206,0.0046,0.00944460990772576,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs61164679",-0.0252509875025541,0.0142307980093346,-0.0109,-0.028415114643156,0.003,0.00601780852921752,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs61300240",-0.00917194034216289,0.0155274463669639,4e-04,-0.0294639042373437,0.0032,0.00664195840924465,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs61827933",0.0188840609762048,0.0212357224313516,0.0189,0.0413170661688366,0.0045,0.00910050243203354,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs61868146",0.0183344000384067,0.0329864248198148,0.0132,0.0611865087745264,0.0066,0.0137947408184805,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs62011735",-0.00361986194912386,0.0160483601461377,-0.0049,0.0320413637091458,0.0034,0.00686420527066967,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs62064073",0.0111866659195262,0.0259250085349663,-0.0042,-0.052131580137358,0.0055,0.0112403648500498,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs62317868",-0.0108267026224738,0.0141933834683857,-0.0016,-0.0285227220319631,0.003,0.00636741194637036,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs62545228",-0.0348466100104764,0.0191337514795462,-0.0117,-0.0383460249214426,0.004,0.00803194067598807,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs6431643",0.0176846312501496,0.0140631754134321,-0.0019,-0.0272395284583136,0.0025,0.0061666438406442,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs6453133",0.00984489955394984,0.0151682071833671,-0.0239,-0.0299426348430709,0.0025,0.00640337473270042,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs6545176",-0.0324538172836995,0.018723667766377,0.0017,-0.0375416607226684,0.0034,0.00846029871829063,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs662735",0.0221815385090914,0.0180693213755785,6e-04,0.0341222723371504,0.0032,0.00768037186241743,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs66705052",0.0286575812224417,0.0206110895475777,0.0184,0.0450266074570595,0.0044,0.00934825413809191,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs67855677",0.0208490598918498,0.0208216357560269,0.0035,0.0424336851150885,0.0043,0.0093980349974981,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs6815475",0.0242055794628137,0.0185264913461379,-7e-04,0.0339564630565016,0.0032,0.0076039592275784,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs689860",-0.00605564426146244,0.014506996740607,-0.0038,-0.0282783036192715,0.003,0.00631647587986662,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7166356",0.0178354937845455,0.0154954162464086,0.0077,0.0319346644497651,0.0057,0.00696657158279929,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7194696",0.0229367574291897,0.0140209581062445,0.0052,0.0279502973892851,0.0025,0.00605056272572584,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs72760566",-0.000241507181803251,0.02225382424252,-0.0058,-0.045874575684422,0.0046,0.00985942033831557,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs72844721",-0.00120699382925343,0.0171698331682807,-4e-04,0.0334832142219801,0.0037,0.00752197611365373,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs73198747",0.024755490556404,0.0452658860207416,0.0089,0.0881016578610179,0.0108,0.0194022248132831,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs73588406",-0.00204551397051746,0.0228272009551438,-0.0036,-0.0500829237957385,0.0048,0.0107379651304172,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs73700804",-0.0134934384919806,0.0207553502765988,-0.01,-0.0423997563948409,0.0044,0.00956699599411174,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs74567472",-0.0113031197454207,0.024158947839471,0.0087,-0.0579949888671041,0.0054,0.0118151046302596,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7468707",-0.00928365377530366,0.013977965840239,0.0027,-0.0269653692394564,0.0039,0.00606452891643557,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7516554",0.00291911217378584,0.0140698893948996,0.0077,0.0275419987455919,0.0029,0.00615997470780681,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs75325684",-0.00679744349385603,0.0227779323633358,0.0081,-0.0532780072662817,0.0049,0.0119053986552249,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7546197",0.0275202942305286,0.014472691685362,0.0118,0.0270123837115268,0.003,0.00610419044353428,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs75571461",-0.0243113825000987,0.0200029455138813,-0.0283,-0.0464586256261969,0.0042,0.00863996137673079,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7563829",-0.00252580887453997,0.0149682828567427,-0.0027,0.0302027930372598,0.0031,0.0064949438994417,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7580544",-0.0125973336983265,0.0138652873156315,0.0013,0.0293624094087134,0.0025,0.00625473065233698,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs76131712",-0.0640433905744996,0.0212380422835839,0.0037,0.0455501402007254,0.0046,0.00955067053017383,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs76714753",-0.0230772758252824,0.0320495728628803,0.002,-0.0620603188855342,0.0065,0.0135892790814406,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs769449",-0.0772592599050941,0.0222310401444376,-0.0242,-0.0503593681312022,0.004,0.00925713585107707,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs77414258",0.000633182066437721,0.0305722744425726,0.0015,-0.0635762992320326,0.0065,0.0141695355123939,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs77444362",0.0113575171819051,0.0299205879396333,0.0074,0.0603518450574572,0.0062,0.0131915735573871,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7800690",0.0256432621665993,0.0159048900156434,6e-04,0.0313297316359916,0.0033,0.00671959405207372,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7822926",0.000142272322060774,0.0139154688419905,-0.0042,-0.0276335673621735,0.0025,0.00579144627709823,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs78343610",0.0538669713512335,0.0519038042749804,-0.0212,0.104555629823401,0.0108,0.0230463893817363,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs78568939",0.0279608603968957,0.0381994012835271,0.0114,0.0734919186817541,0.0078,0.0158635973855215,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7917983",0.0193034988854036,0.0139173390406178,-0.0125,-0.0281009948108846,0.0024,0.00611512893740796,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs7971939",-0.0245248256786978,0.0168384729778755,0.0076,-0.0342522970517615,0.003,0.00769476221231367,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs797614",0.00663598532474596,0.013839611960478,-3e-04,-0.0277011804503744,0.0029,0.00622763054798478,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs80272565",0.084517121460801,0.0454503603326234,0.009,0.088678464440345,0.0093,0.0194476892376302,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs80274891",0.0584723094703213,0.0365562147695826,-0.0121,0.0699106630733601,0.0076,0.015661153456825,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs80310300",0.00735052029245526,0.0308279382951816,0.0071,0.0595171537489131,0.0065,0.0134167177666235,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs8047506",-0.0130307369229213,0.0140040314479688,0.0029,0.0278120921853999,0.0029,0.00607486361837247,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs8061722",-0.0492443227671451,0.0334684313054103,0.0066,-0.0622787833913286,0.007,0.013772313526951,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9322270",-0.0120756632300425,0.0140044077733596,-0.01,-0.0264367987274551,0.0029,0.00584985671274,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9357126",0.0188260549228192,0.0140252494095831,3e-04,-0.0291191963272369,0.003,0.00641077324085952,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9491071",0.0129042974608188,0.0217075317443118,0.0178,0.0404987022392812,0.0044,0.00910787004765397,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9597277",0.00135937089741472,0.0183358911756659,0.0037,0.0343631356561846,0.0037,0.0076519975058987,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9643689",0.0198040886722052,0.0143215902799027,-0.0031,0.0270132620817861,0.0024,0.00610734030697394,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9719957",0.0295952686301172,0.0216413639091479,0.0085,0.0403428889880447,0.0046,0.00901723634240118,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9792558",0.00122272871537596,0.0147779890069213,-0.0039,-0.0296500016506587,0.0027,0.00665151309481361,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9932035",-0.023239711490508,0.0143838568760429,-0.0066,-0.0275926204137581,0.003,0.00616572044572903,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
"rs9957668",0.000561153141487742,0.0143850951774766,0.0015,0.0305731938279163,0.0026,0.00626478594162059,"BMI","OSA","HTN",6.25558831014797,8.04034237856971
